index,cluster,psnr_standard,psnr_optimized,bpp_standard,bpp_optimized,bpp_uncompressed,ssim_standard,ssim_optimized
332,4,34.62454321,35.89263608,1.694473267,1.56905365,8,0.960394713,0.967324064
333,1,34.31331182,34.67256794,1.893093109,1.737483978,8,0.95246423,0.953123302
334,1,35.59531296,35.94637994,1.470157623,1.33221817,8,0.959324581,0.957772479
335,1,37.19304713,37.5845649,1.28925705,1.169967651,8,0.965234529,0.962770438
336,1,37.76549344,38.18888323,1.156543732,1.041137695,8,0.964671565,0.963522014
337,0,35.97295395,39.50541897,1.469619751,1.372394562,8,0.954338013,0.97585203
338,1,33.82921646,34.17835737,1.918800354,1.740310669,8,0.942205067,0.937175871
339,0,36.41992223,39.56759815,1.303924561,1.267036438,8,0.967415695,0.981431785
340,1,31.68751608,31.86832912,2.704875946,2.441894531,8,0.948867222,0.942449233
341,0,35.34196249,39.5190202,1.529132843,1.444355011,8,0.958727391,0.978680447
342,8,39.10716201,41.04717446,0.829738617,0.823001862,8,0.984247873,0.990875752
343,1,30.55956551,30.74502862,3.343643188,3.001449585,8,0.950594071,0.946854766
344,4,31.51098667,32.17591943,2.790916443,2.59405899,8,0.949704002,0.955673649
345,1,34.91479377,35.46218501,1.697406769,1.543106079,8,0.953892474,0.952996006
346,0,33.85166199,37.13195317,1.860015869,1.790775299,8,0.942515276,0.970310346
347,4,34.83510901,36.01472908,1.579071045,1.466259003,8,0.944368044,0.954737975
348,7,38.46228529,38.94544768,0.979305267,0.887767792,8,0.966824898,0.966537992
349,1,34.61585145,34.88476059,1.753513336,1.58813858,8,0.946722374,0.943404889
350,4,33.94586366,34.87360636,1.999752045,1.839565277,8,0.957574923,0.963428233
351,0,33.1429483,36.49680632,2.176761627,2.12229538,8,0.945967683,0.973884789
352,1,35.2145602,35.36275921,1.634384155,1.507362366,8,0.963855635,0.960767404
353,4,32.2808466,33.14127272,2.326305389,2.159934998,8,0.941002581,0.946452758
354,4,35.56895236,36.92721201,1.504131317,1.378093719,8,0.955462549,0.963037221
355,0,35.69080031,38.93936245,1.490962982,1.420368195,8,0.962993201,0.977688321
356,4,33.15732022,34.4230982,2.214694977,2.080673218,8,0.963559416,0.973043617
357,7,37.19887281,37.81428468,1.125400543,1.037010193,8,0.972685269,0.972328075
358,4,32.24194932,33.03180798,2.411991119,2.303020477,8,0.946251705,0.953536324
359,4,36.40739455,37.7507829,1.408473969,1.258621216,8,0.948901983,0.955169436
360,1,32.89704806,33.32472035,2.291687012,2.108882904,8,0.965413984,0.964933354
361,6,37.02522065,39.00064843,1.3346138,1.223575592,8,0.959898292,0.97212984
362,0,33.81941353,36.32734395,1.876777649,1.856132507,8,0.957636838,0.977833563
363,4,32.30716415,33.42470021,2.477237701,2.294521332,8,0.946954154,0.95751255
364,4,34.01638061,35.36271279,1.911209106,1.769821167,8,0.960427683,0.968425345
365,7,37.00434997,38.0876545,1.260639191,1.125743866,8,0.961141301,0.965381811
366,4,32.88218918,34.1387264,2.255912781,2.101406097,8,0.949527841,0.960493873
367,4,35.7811361,37.47228895,1.656261444,1.51190567,8,0.960828714,0.970100312
368,4,36.30245823,38.06385803,1.622562408,1.489830017,8,0.966374369,0.972814911
369,1,31.14995904,31.27522333,3.046386719,2.772483826,8,0.949330786,0.943169732
370,0,36.33453551,40.61710547,1.26209259,1.223068237,8,0.973473797,0.983673633
371,4,36.09280861,37.8399641,1.535243988,1.417419434,8,0.969258974,0.975803197
372,0,36.19931805,40.09576318,1.419467926,1.354705811,8,0.966333244,0.981041634
373,4,34.45020535,36.2344525,1.974494934,1.816368103,8,0.958984575,0.969647501
374,0,35.96722424,39.69034417,1.351081848,1.287929535,8,0.965396535,0.982284982
375,0,35.68535815,40.37180874,1.419700623,1.352848053,8,0.960918793,0.982827908
376,4,37.0893406,38.40618095,1.240543365,1.15542984,8,0.969804672,0.974890843
377,0,34.70041072,38.57722851,1.659862518,1.556518555,8,0.949305844,0.972440833
378,1,34.38509171,34.72678657,1.75485611,1.604034424,8,0.944816854,0.942479677
379,1,31.02260328,31.18602931,2.949485779,2.647216797,8,0.935683001,0.926379368
380,0,36.34160294,40.36452078,1.25188446,1.212848663,8,0.971246247,0.986971389
381,1,34.64347433,35.32218457,1.920188904,1.769611359,8,0.958747824,0.960772585
382,7,38.48636076,39.28074986,0.974143982,0.888462067,8,0.971100268,0.973417495
383,5,37.38554599,40.23975684,1.3568573,1.329868317,8,0.955734871,0.975886892
384,5,37.40022593,40.0149158,1.330444336,1.306121826,8,0.956631173,0.976443715
385,1,30.92169723,31.08820777,3.054611206,2.761543274,8,0.939418609,0.930997699
386,0,36.6288787,40.88009128,1.329761505,1.235496521,8,0.953810095,0.976119922
387,0,36.75249265,40.29145316,1.165668488,1.116752625,8,0.966759968,0.982945446
388,3,37.50416797,39.73177447,1.053710938,1.053108215,8,0.960378372,0.97968719
389,0,38.27107105,42.10454147,1.032775879,0.975830078,8,0.970146583,0.982476211
390,4,34.09163402,35.1423516,1.888908386,1.763298035,8,0.962461493,0.966358036
391,0,35.84931271,39.72255795,1.413532257,1.391017914,8,0.965754269,0.983098048
392,0,39.51219718,42.91281636,0.9388237,0.894432068,8,0.976709902,0.986779196
393,0,36.12967943,39.6609589,1.484931946,1.419063568,8,0.967270843,0.98019828
394,0,36.81139867,40.71449287,1.320762634,1.22233963,8,0.957576252,0.976891733
395,0,37.7102144,42.19048354,1.160137177,1.104949951,8,0.972379418,0.986191838
396,6,42.5170105,44.8794906,0.647464752,0.608623505,8,0.983148861,0.988683489
397,1,31.86669039,32.16246945,2.555812836,2.333404541,8,0.935369121,0.930046847
398,4,35.32212643,36.53912194,1.596744537,1.464790344,8,0.958473724,0.963984479
399,1,31.17614397,31.29450802,3.055652618,2.766990662,8,0.946048094,0.939537095
400,1,36.10567138,36.12421523,0.988616943,1.001644135,8,0.935109603,0.935709868
401,1,36.54142845,36.64514597,1.050430298,1.068840027,8,0.945916623,0.94832927
402,4,38.32483446,38.74278424,0.845428467,0.875244141,8,0.960924266,0.96382433
403,7,39.58338836,40.09456263,0.777294159,0.86246109,8,0.96456606,0.969087408
404,1,35.29563193,35.34616605,1.259212494,1.375507355,8,0.947345346,0.949011879
405,4,37.20178256,37.39858382,1.110374451,1.132213593,8,0.962368875,0.963812415
406,4,37.5330246,37.9054554,0.847099304,0.904514313,8,0.937332668,0.941853052
407,0,37.04361688,37.97507148,0.931453705,1.236049652,8,0.914000085,0.928185363
408,1,36.00019364,36.06620286,1.030632019,1.050292969,8,0.945231069,0.94594724
409,0,38.06550601,39.18906739,0.923999786,1.120429993,8,0.96545577,0.97209171
410,4,36.42804788,36.66931262,1.080131531,1.115055084,8,0.953762674,0.956731641
411,7,38.2285236,38.70533031,0.807064056,0.949573517,8,0.922132758,0.930216963
412,5,37.51705961,38.64157386,0.943359375,1.215465546,8,0.940413187,0.953693826
413,6,36.41444215,37.16287923,1.112609863,1.345169067,8,0.952364774,0.961185161
414,5,34.45081944,35.01236643,1.066352844,1.413898468,8,0.884962528,0.905122092
415,4,35.51511677,35.79424725,1.200233459,1.266086578,8,0.947133247,0.950084501
416,7,39.1666069,39.42036681,0.582134247,0.639987946,8,0.954148156,0.956819307
417,0,38.558062,39.83808251,0.692333221,0.926109314,8,0.940977665,0.954724074
418,4,38.88629837,39.4328698,0.77904129,0.817565918,8,0.961836055,0.965781053
419,1,34.46362575,34.53598689,1.323143005,1.335544586,8,0.911282446,0.912476348
420,7,42.71801198,44.45164168,0.721611023,0.694644928,8,0.977224953,0.983343807
421,5,40.22638545,44.36278429,1.071941376,1.125591278,8,0.973334101,0.988012071
422,7,37.42203393,39.26451269,1.218421936,1.187038422,8,0.961524048,0.973359258
423,7,41.88909739,43.80213321,0.827880859,0.799617767,8,0.978495467,0.984707254
424,7,39.05669312,40.96509267,0.953975677,0.929782867,8,0.966568669,0.977949295
425,4,38.12118717,40.00604594,1.002235413,0.973991394,8,0.958694757,0.970880069
426,4,35.97853075,37.74577369,1.289180756,1.265125275,8,0.94945688,0.965945688
427,4,39.69907409,41.08538973,1.127933502,1.082012177,8,0.963425204,0.971598056
428,4,36.14082756,38.37697082,1.265129089,1.246479034,8,0.953493868,0.970286121
429,4,39.85895208,41.50583142,0.95010376,0.92357254,8,0.964788762,0.972791112
430,5,38.43929403,42.68423876,1.287265778,1.358608246,8,0.971068226,0.987530747
431,0,37.72127225,42.43150067,1.2172966,1.263652802,8,0.967729361,0.98712555
432,4,36.79136529,38.3241173,1.184513092,1.14503479,8,0.953285367,0.964170809
433,4,37.36994206,39.03188486,1.433288574,1.364944458,8,0.950107942,0.962293565
434,5,37.44073127,40.5001648,1.110866547,1.183490753,8,0.961773801,0.982328419
435,4,38.68025788,40.42673809,0.955307007,0.929954529,8,0.965987186,0.975292199
436,5,42.53193233,46.03938039,0.792442322,0.813899994,8,0.978962225,0.989081564
437,6,42.37092854,45.66531083,0.76599884,0.749965668,8,0.979862358,0.988237654
438,0,39.24122319,42.97034981,1.047481537,1.043323517,8,0.970356526,0.984336196
439,4,35.82907807,37.54144644,1.280776978,1.25875473,8,0.954571565,0.968476977
440,4,37.95134183,39.90685831,1.098041534,1.085639954,8,0.9606649,0.973039602
441,4,42.8964896,44.11171852,0.735363007,0.722133636,8,0.98070306,0.98446177
442,4,37.02958066,38.65283072,1.111190796,1.092216492,8,0.96029901,0.972404123
443,4,41.18148897,42.35489661,1.009422302,0.979141235,8,0.977624165,0.981872585
444,1,40.25465249,41.02707855,1.021118164,0.982131958,8,0.974312338,0.977662516
445,5,37.56247538,41.31969332,1.055667877,1.138713837,8,0.946657039,0.978815287
446,1,36.44831742,37.17342222,1.522201538,1.474346161,8,0.969605659,0.973187599
447,4,40.23767073,41.68611358,1.057308197,1.028697968,8,0.97283575,0.978887614
448,4,36.50309629,38.12734414,1.206798553,1.189704895,8,0.962086125,0.973400898
449,4,36.38182129,38.52160296,1.402984619,1.390911102,8,0.964898789,0.97618861
450,4,39.27185553,40.79993977,0.837924957,0.827114105,8,0.971466336,0.979418805
451,4,36.49039372,38.64694396,1.247398376,1.237365723,8,0.964856059,0.977781025
452,5,36.96576936,40.73958354,1.352149963,1.440677643,8,0.961933011,0.984153797
453,6,39.38268558,43.19496047,0.911090851,0.941486359,8,0.966006885,0.984632516
454,4,36.43015054,38.59835964,1.59437561,1.567230225,8,0.956133531,0.971283257
455,5,42.88813367,46.311767,0.75088501,0.77444458,8,0.979278285,0.989280059
456,6,40.92206581,44.71423299,0.871067047,0.868984222,8,0.976125739,0.987255237
457,0,39.03653557,43.04395222,0.901065826,0.899234772,8,0.961117622,0.98001119
458,7,37.81920704,39.5117896,0.970859528,0.935321808,8,0.963875947,0.974797637
459,4,41.24793883,42.9134442,0.828418732,0.815280914,8,0.97520136,0.981882436
460,7,41.71456386,43.44530419,0.885475159,0.839942932,8,0.975792552,0.982415393
461,4,37.62361301,39.79876969,1.122817993,1.123748779,8,0.952225643,0.969313564
462,7,36.82859754,38.76845924,1.276493073,1.267627716,8,0.944485853,0.964042349
463,5,43.29382348,46.62874271,0.716426849,0.732097626,8,0.978878483,0.989383781
464,4,40.38236577,41.96172933,1.018505096,0.999984741,8,0.976879306,0.982145748
465,5,37.64977576,41.11537514,1.050106049,1.121589661,8,0.954081759,0.979813859
466,5,42.49040629,46.10927397,0.803340912,0.823234558,8,0.98161776,0.990358428
467,7,37.27148605,39.12872638,1.186260223,1.161037445,8,0.947551023,0.964890308
468,7,40.1166815,42.22454619,0.846847534,0.815322876,8,0.964096668,0.976061454
469,4,40.04364663,41.77332496,0.961231232,0.932285309,8,0.970047608,0.97766483
470,5,37.3200536,40.60005561,1.241153717,1.312095642,8,0.959929554,0.981822582
471,3,36.56571989,40.68526324,1.155204773,1.246974945,8,0.942013068,0.977674927
472,4,37.46511274,39.49831537,1.240596771,1.209430695,8,0.94844591,0.964132828
473,0,36.81453102,41.15309475,1.256450653,1.286945343,8,0.962314577,0.983013881
474,7,36.79851025,38.41142485,1.125595093,1.104927063,8,0.954224616,0.969134191
475,4,36.0276757,36.66102913,1.098888397,1.159534454,8,0.940997747,0.949549814
476,6,41.12133447,42.46792892,0.678638458,0.825122833,8,0.977927043,0.982728658
477,4,38.83565747,39.72045037,0.853370667,0.892780304,8,0.963579277,0.968738669
478,6,41.72849693,43.05880297,0.644866943,0.783248901,8,0.976392939,0.981563847
479,6,41.46640995,42.7762684,0.611503601,0.73764801,8,0.974236991,0.979589572
480,4,37.94502126,38.21453852,1.24956131,1.273433685,8,0.96336944,0.965222001
481,4,38.57804563,39.10233356,0.963855743,0.990077972,8,0.963143756,0.965926064
482,4,38.59740587,39.13326081,0.963310242,0.998905182,8,0.961768592,0.964961532
483,6,39.59280568,41.00872363,0.741207123,0.945327759,8,0.967223872,0.97509166
484,4,37.80088514,38.46524024,0.945201874,0.983562469,8,0.9626558,0.966957258
485,4,38.40563378,39.1300566,0.929908752,0.964305878,8,0.965539032,0.969691112
486,4,37.66266286,37.98096539,1.320518494,1.348087311,8,0.974525178,0.975342427
487,2,39.44799509,40.40471759,0.841960907,0.934875488,8,0.97072612,0.975286776
488,1,37.4469925,37.53209497,1.005908966,1.010482788,8,0.957491785,0.958200291
489,4,38.191258,38.76929012,0.972492218,1.004623413,8,0.9568428,0.961031439
490,1,39.10426927,39.39199831,1.009227753,1.020969391,8,0.971031963,0.972586999
491,5,39.08113045,40.19640017,0.875526428,1.068328857,8,0.964166529,0.97253629
492,4,38.7235108,39.01280183,1.064266205,1.087779999,8,0.963246615,0.964613241
493,6,40.33395231,41.47517519,0.596515656,0.727108002,8,0.970867056,0.977020247
494,4,38.70098691,39.26342449,0.96264267,0.989784241,8,0.966687086,0.969655795
495,6,39.20551452,40.40639589,0.773033142,0.93939209,8,0.971004901,0.977783823
496,0,39.15317315,40.5158248,0.823429108,1.043754578,8,0.965289656,0.973215044
497,4,38.53332878,39.08656295,1.003673553,1.03622818,8,0.972945556,0.975061835
498,4,38.90233642,39.46571148,0.940761566,0.973403931,8,0.969284825,0.972457945
499,1,36.6654213,36.86290029,1.397392273,1.416301727,8,0.960258245,0.961857046
500,6,41.24496163,42.55191432,0.62046051,0.764892578,8,0.972670733,0.978463374
501,5,39.86436915,41.27447739,0.816768646,0.991905212,8,0.975329413,0.981538677
502,5,41.4811838,42.81076295,0.710277557,0.866165161,8,0.974569307,0.980462934
503,6,40.43271526,41.43392382,0.619243622,0.762260437,8,0.972793767,0.978465107
504,5,38.97868806,40.23828435,0.916904449,1.107288361,8,0.967568956,0.975887161
505,6,40.12679031,41.35424489,0.69587326,0.849266052,8,0.974402634,0.979666433
506,6,40.54757534,41.70575523,0.710208893,0.877353668,8,0.970487493,0.976670413
507,5,39.02847138,40.46206764,0.956962585,1.162536621,8,0.972918835,0.98013643
508,5,38.85904153,40.02312499,0.780731201,0.977916718,8,0.959763199,0.969798687
509,4,39.0463715,39.37375449,0.935386658,0.95797348,8,0.964305403,0.965789529
510,5,38.97443684,40.11302424,0.894580841,1.078792572,8,0.969378885,0.976440781
511,7,40.7943043,41.53323001,0.773658752,0.8530159,8,0.975951882,0.978938783
512,6,38.79708656,40.2103506,0.986347198,1.192123413,8,0.971927215,0.978565746
513,5,38.87749475,40.01668786,0.847816467,1.039302826,8,0.96627817,0.974522627
514,0,38.52742016,40.02309938,0.951934814,1.183738708,8,0.967970335,0.976211199
515,6,37.24345703,38.31969055,1.080913544,1.299190521,8,0.970649687,0.97765991
516,4,38.88240446,39.48481945,0.906337738,0.934841156,8,0.969294695,0.972430592
517,4,37.49646935,38.00533108,1.152832031,1.186851501,8,0.964281889,0.966998998
518,7,41.94191394,42.34450226,0.483364105,0.530685425,8,0.979284978,0.981683983
519,4,37.53001415,38.11715893,1.035915375,1.074726105,8,0.957952012,0.962241548
520,4,41.55763587,41.88229708,0.68592453,0.699558258,8,0.973626302,0.975774585
521,6,38.09602657,39.44204889,0.924041748,1.203636169,8,0.941094396,0.956562201
522,4,38.97374882,39.5301734,0.893550873,0.921470642,8,0.968099739,0.970808195
523,5,40.03190664,41.25775395,0.801452637,0.967887878,8,0.972828335,0.979026059
524,5,40.23676661,41.58984068,0.722919464,0.876529694,8,0.973005927,0.980064977
525,4,35.5476807,36.09795122,1.345317841,1.399398804,8,0.922849504,0.931096704
526,5,39.63469796,40.89578892,0.744056702,0.910015106,8,0.970646914,0.978202089
527,0,37.05701544,38.66422923,1.330085754,1.592636108,8,0.975156044,0.981112579
528,6,37.72914765,38.87995679,0.879909515,1.092887878,8,0.958855217,0.968326813
529,7,40.94547034,41.28478082,0.683746338,0.746421814,8,0.970086527,0.97244209
530,6,38.6883971,40.10074603,0.999607086,1.21024704,8,0.973021625,0.980227283
531,0,39.62615714,40.92266129,0.991516113,1.194572449,8,0.965680996,0.972588611
532,6,40.33133099,41.45217025,0.746315002,0.908737183,8,0.970022675,0.976625345
533,6,39.11518052,40.37597124,0.870471954,1.059368134,8,0.970009339,0.97672191
534,4,37.74055219,38.42186437,1.076568604,1.115131378,8,0.968406158,0.971826225
535,5,38.96503934,40.10451823,0.847290039,1.03899765,8,0.961453685,0.969866719
536,6,38.81480658,39.90148266,0.75553894,0.923488617,8,0.96923173,0.975720099
537,4,38.66432851,39.2369316,0.938617706,0.967605591,8,0.968381732,0.971383908
538,4,37.96419716,38.51339379,1.081047058,1.111759186,8,0.960483797,0.963585329
539,4,40.0590559,40.48217466,0.792877197,0.814048767,8,0.964830867,0.967278517
540,5,40.26134964,41.28449314,0.684501648,0.835449219,8,0.971732896,0.977842324
541,4,35.86673935,36.41410964,1.270610809,1.328990936,8,0.966557473,0.970619753
542,4,37.63117727,38.27229465,0.97731781,1.022594452,8,0.95838324,0.96379668
543,6,37.61548656,38.95746742,1.020629883,1.277198792,8,0.94904535,0.962555878
544,6,38.98536113,40.06335819,0.792030334,0.962245941,8,0.971077336,0.977249654
545,6,37.6520038,38.90306269,0.916114807,1.132164001,8,0.961959096,0.971372831
546,6,38.69346146,39.93570916,0.927391052,1.139900208,8,0.970521861,0.977539813
547,6,36.41534386,37.33335374,1.144042969,1.368148804,8,0.96717673,0.97526306
548,4,39.22123192,39.84827348,0.920345306,0.948318481,8,0.968375756,0.971742659
549,0,38.01119208,39.55040385,0.963497162,1.218215942,8,0.959474873,0.970149801
550,4,40.50431201,40.96516267,0.784420013,0.804691315,8,0.973048325,0.975209097
551,4,38.10723647,38.73526033,0.961193085,0.995361328,8,0.963088012,0.96699131
552,6,40.31214973,41.55399411,0.823242188,1.04265213,8,0.956469383,0.966158702
553,0,38.40798707,39.93708505,1.008857727,1.260944366,8,0.964565389,0.973811068
554,4,39.4966882,40.01307036,0.834205627,0.854286194,8,0.96465224,0.967687441
555,6,40.75019044,42.07373995,0.718185425,0.875350952,8,0.97462311,0.979962683
556,4,39.82080496,40.10488885,0.883247375,0.899971008,8,0.969998559,0.971475863
557,6,39.17490246,40.32885415,0.836223602,1.053115845,8,0.957353184,0.966659518
558,6,40.23106908,41.5523911,0.878204346,1.063625336,8,0.971610705,0.97761983
559,4,36.00160685,36.40889097,1.564079285,1.605335236,8,0.972338565,0.974052874
560,6,39.60727961,40.83487031,0.839305878,1.015895844,8,0.971696492,0.9777786
561,6,37.98489644,39.25809492,1.111751556,1.33662796,8,0.966452332,0.97523268
562,1,36.84814901,36.94470265,1.226028442,1.232540131,8,0.95552862,0.956412726
563,6,39.72507787,41.07787908,0.773216248,0.956562042,8,0.968820646,0.976415116
564,4,38.50125428,38.88414013,1.029693604,1.054447174,8,0.974080018,0.975548298
565,3,38.17893142,39.36010525,0.918235779,1.093753815,8,0.965469139,0.973895936
566,6,39.1922118,40.60786146,1.009552002,1.221920013,8,0.972477554,0.979292375
567,6,40.91072646,42.08217596,0.753131866,0.896121979,8,0.975383974,0.980505988
568,6,41.0175806,42.39407973,0.713489532,0.87505722,8,0.973747071,0.979467339
569,6,39.41068612,40.78372352,0.964748383,1.169628143,8,0.970892331,0.977171417
570,2,39.96013317,40.84023097,0.812297821,0.892086029,8,0.974774597,0.978073709
571,6,38.95292659,40.16051451,1.147598267,1.382076263,8,0.964467199,0.971901176
572,4,39.36196359,39.70685698,0.955680847,0.975910187,8,0.971196822,0.972922747
573,4,38.14586759,38.80967822,0.848003387,0.890045166,8,0.957618234,0.963588757
574,1,39.47032555,39.64165064,0.99174881,0.995056152,8,0.970045859,0.970829318
575,6,36.53170645,37.74688972,1.052593231,1.282798767,8,0.962343188,0.971939558
576,4,39.84540816,40.18067731,0.915527344,0.932842255,8,0.970900204,0.972344464
577,6,36.64556138,37.86902384,0.98915863,1.225448608,8,0.949856281,0.963315516
578,6,39.89406935,41.23144562,0.927043915,1.118412018,8,0.972623039,0.978448966
579,4,39.78602057,40.05513201,0.918628693,0.936779022,8,0.970713095,0.972297921
580,5,38.07817558,39.46050373,1.051635742,1.24697876,8,0.977918917,0.983480422
581,4,38.86539187,39.28471979,0.998695374,1.022460938,8,0.97293117,0.974851312
582,1,40.28092973,41.100414,0.996829987,0.948425293,8,0.973823917,0.976566002
583,1,39.63016338,40.26839048,1.031784058,0.986873627,8,0.969073366,0.97235672
584,4,45.4609709,45.62168578,0.826984406,0.834064484,8,0.992663688,0.992853339
585,4,39.7370447,41.41021208,1.026023865,0.994808197,8,0.963248504,0.972848717
586,1,40.68660591,41.55079596,0.931941986,0.875305176,8,0.972941492,0.976578036
587,5,45.61658484,46.02161752,0.885433197,0.922172546,8,0.989197679,0.990547653
588,5,41.09270695,44.75114254,0.873775482,0.9008255,8,0.972301399,0.986807576
589,1,44.44293731,44.3410415,0.987949371,0.987102509,8,0.990266307,0.990404272
590,4,39.0582004,40.40558463,1.179912567,1.132255554,8,0.968311339,0.975038611
591,1,45.60924593,45.33032626,0.86082077,0.859249115,8,0.988617164,0.988248461
592,1,38.54774438,39.69843941,1.171974182,1.131008148,8,0.970444637,0.975506763
593,5,39.30422682,43.27397722,1.014965057,1.0652771,8,0.970567406,0.986998375
594,5,45.95663292,46.89502249,0.775161743,0.810436249,8,0.991532119,0.992258699
595,4,40.83295011,41.72516013,0.993209839,0.93327713,8,0.972758721,0.976431508
596,7,40.16159063,42.29360458,1.016365051,0.979412079,8,0.969179595,0.979379737
597,7,39.3232092,41.29694924,0.976158142,0.93806076,8,0.963991786,0.974863674
598,1,37.71866486,38.54954834,1.190036774,1.135807037,8,0.958691466,0.962090578
599,1,41.65306287,42.52387956,0.80941391,0.761878967,8,0.97426797,0.977570809
600,1,32.89415576,32.92787108,1.818775177,1.856143951,8,0.940262543,0.940443063
601,1,33.07657785,33.14494409,1.433193207,1.458309174,8,0.90264537,0.90443884
602,1,32.29731826,32.42283414,1.85602951,1.898166656,8,0.925082091,0.928358689
603,6,36.37894826,37.08606753,0.851676941,1.086898804,8,0.91394729,0.93046054
604,5,36.94120543,37.87629387,0.940628052,1.235897064,8,0.913383449,0.929367403
605,4,40.15870658,40.46947587,0.736373901,0.750789642,8,0.962309892,0.964090408
606,4,32.99911977,33.39187007,1.726642609,1.825538635,8,0.944917844,0.950722873
607,1,34.08099757,34.15046924,1.451160431,1.474666595,8,0.934898609,0.936374255
608,3,41.77740479,42.90269877,0.562240601,0.658988953,8,0.971766459,0.980254005
609,7,42.13527139,42.67603567,0.525115967,0.576854706,8,0.963946075,0.973444712
610,1,35.13074668,35.20388221,1.420055389,1.413948059,8,0.952423941,0.952911371
611,4,36.35637901,36.69462249,1.196796417,1.197536469,8,0.959437628,0.962461475
612,1,34.31046985,34.37230678,1.511505127,1.505226135,8,0.951649592,0.952096461
613,1,36.92389322,37.15390675,1.085300446,1.102092743,8,0.956522573,0.958278417
614,4,33.86321831,34.14418564,1.431667328,1.501213074,8,0.918981987,0.924901102
615,4,34.23598063,34.55131214,1.395393372,1.459308624,8,0.92194629,0.927667791
616,4,36.07093153,36.42012446,1.193481445,1.233333588,8,0.9390168,0.94271986
617,1,35.74607479,35.91650661,1.235023499,1.253360748,8,0.941253256,0.943355977
618,5,36.07631254,36.94893962,1.189998627,1.463962555,8,0.948788069,0.96169182
619,1,33.1244833,33.22206546,1.518657684,1.551605225,8,0.899571246,0.90203354
620,1,35.44938621,35.55031008,1.311065674,1.302902222,8,0.943696499,0.944218506
621,1,34.35556303,34.40780112,1.560020447,1.565486908,8,0.957008668,0.957643215
622,4,34.75972081,35.12989155,1.455726624,1.480075836,8,0.954652529,0.958673792
623,1,34.96162472,35.03153355,1.481796265,1.478534698,8,0.957632807,0.958113276
624,8,37.4775467,38.0600684,0.885242462,1.002666473,8,0.95789226,0.964047227
625,6,37.32070107,38.13506508,0.874286652,1.039474487,8,0.961015564,0.969126648
626,4,34.32935047,34.52688655,1.519805908,1.532173157,8,0.947590687,0.95045488
627,5,38.0694866,38.87130157,0.852375031,1.049079895,8,0.955048701,0.964134291
628,6,35.33217664,36.27136646,1.246704102,1.539665222,8,0.937589972,0.953673575
629,1,32.26624213,32.31929524,1.781375885,1.816993713,8,0.921822,0.924300066
630,1,32.53995982,32.61194785,1.705387115,1.740982056,8,0.921539531,0.923942014
